,aweme_id,cid,create_time,user.uid,user.nickname,text,reply_comment_total
25,7288057427335990571,7288341720429036331,2023-10-10,6942246935739745286,Tapujar,Fact!!!!!🗣️🗣️🗣️🗣️,5
26,7288057427335990571,7293889998709326594,2023-10-25,7036449623158752257,ChaosEnjoyer,@رفعت idk if this is good,6
27,7288057427335990571,7302080763351745286,2023-11-16,6717603174033392645,FÃMILĪA IRØNLÁĐY,🥺,0
28,7288057427335990571,7301123060269826847,2023-11-14,7290760165925684270,imvu lili,😭😭😭,0
0,7288366850415545602,7297936108100453153,2023-11-05,6959553692376073222,amirhamza6503,don't kill him zionist,53
1,7288366850415545602,7288477326722958082,2023-10-10,6998395369764357126,ēlįåvr111 🇵🇱🇮🇶,I came to support Israel 🇵🇱🤜🤛🇮🇱🫶🫶🫶🫶🫶🫶🫶,31
2,7288366850415545602,7300991493945852678,2023-11-13,6905354120761492485,farmi,Free Palestine,11
3,7288366850415545602,7299414235568767746,2023-11-09,7238952774901416965,katerinabarshay,"That's how human beings conduct.
God bless Israel army and volunteers.",0
4,7288366850415545602,7291460189461742379,2023-10-19,7125829200300622894,sarahpanzinetti,I have been so worried about the fur babies😇,3
5,7288366850415545602,7298181807283307269,2023-11-06,6820480024002823174,user180405039231,Thank you for saving these lovely pets!! God Bless you all! Love from Canada!🇮🇱🇮🇱🇮🇱🙏🙏🙏🇨🇦🇨🇦🇨🇦👏👏👏👏,0
6,7288366850415545602,7295116876303991594,2023-10-28,6624963310158954502,chels,Is there any way I can donate for you to help save more animals?,4
7,7288366850415545602,7291353815251878698,2023-10-18,6767086222151156742,Gab,So sad! Poor fur baby! Thank you! God Bless You!💔😢🙏❤️,0
8,7288366850415545602,7288566582380233473,2023-10-11,7217964091973420038,Ruth.R,God bless you 🙏,2
9,7288366850415545602,7302055411539788576,2023-11-16,6787079993869681669,!...!,"ohhhh....you save dogs!
my compliments!
dogs save dogs",1
10,7288366850415545602,7291343811833152299,2023-10-18,6771236203330110469,Maple 🍁,"Love this, god bless you.",1
11,7288366850415545602,7298045827427173152,2023-11-05,142390058489339904,Esawi,Free Palestine 🇵🇸,2
12,7288366850415545602,7297954685180314401,2023-11-05,6812314694814172166,Kimberley 💞,Bless you beautiful people 🥰,0
13,7288366850415545602,7293396972711232302,2023-10-24,6930763402940908550,dgrapes13gmail.com,"I salute and commend your bravery! These dogs have never known love, or had a permanent person, you gave them a chance! Bravo❣️",1
14,7288366850415545602,7301780754533827360,2023-11-15,6980041227006182405,lisanextdoor101,❤️for helping the dogs,0
15,7288366850415545602,7295198656239846187,2023-10-29,6973365291956175877,hockeygal33,thank you for rescuing the sweet dogs!!!,0
16,7288366850415545602,7299781873949426433,2023-11-10,6815354487735190534,user1411135206760,Thank you beautiful humans,0
17,7288366850415545602,7297017807903818539,2023-11-02,126248157704986624,Rebecca,This makes me cry 😭 Thank you much for rescuing these precious babies 🐶 ♥️,0
18,7288366850415545602,7300934641593860872,2023-11-13,6973988012746048517,Annie,Proud Of You …. 💖🫶🫶🌹🥰 ISRAEL,0
19,7288366850415545602,7302973619255345926,2023-11-19,6780543607713170438,Anna B,The IDF you are our heroes!!😘❤️😘❤️,0
20,7288366850415545602,7292827027484656427,2023-10-22,7021886642467324934,Lauren Laforge,There is a special place in heaven waiting for you all. God bless and thank you!,0
21,7288366850415545602,7297940300700353313,2023-11-05,6918405441328268289,user9670749817791,free palestine,1
22,7288366850415545602,7291333482847306542,2023-10-18,6832112687330706438,Jenypooh,Thank you!,0
23,7288366850415545602,7293169989258052357,2023-10-23,7081930185910715398,Zoë Govender,Thank you so much for helping these babies. God will bless you🥺❤️❤️❤️,0
24,7288366850415545602,7294193235915686688,2023-10-26,7050655888856482821,redsmith36,such a beautiful thing to see the animals is being rescued to🙏✝️⭐,0
25,7288366850415545602,7297952238382367520,2023-11-05,7173753859561800709,user6370709206620,Thank you so much,0
26,7288366850415545602,7295459466837230382,2023-10-29,7295183833682265131,Friedabelle123,God bless u dw dogs it’s going to be okay 👍,0
27,7288366850415545602,7297089208111481605,2023-11-03,6904857520972530693,D H,Stand with Israel 🇮🇱 🙏🏻❤️🥰,0
28,7288366850415545602,7298053476291363630,2023-11-05,7255286890009789483,mayraestrada,How compassionate our IDF!!! BLESS THEM SND ISRAEL! 🇮🇱,0
0,7287461020862369054,7287713989818680096,2023-10-08,7218926216697791493,the boss,pray for all on both sides we are all gods children 🙏 🙌,60
1,7287461020862369054,7287727755985814305,2023-10-08,6810444366756496390,🦋,Yes Gob is with you and God is with Palestinians 🇵🇸♥️,10
2,7287461020862369054,7288069242972783392,2023-10-09,6825269024374834182,JRC,stay Safe and strong Israel 🙏🙏🙏🙏🙏💙🤍🤍💙,12
3,7287461020862369054,7287770084381508384,2023-10-09,6838669081421399046,Elise Hornsby,Gob is with us all,7
4,7287461020862369054,7287495749330535210,2023-10-08,7280548920018224171,Quinn the 'Mo,In Gob we trust,6
5,7287461020862369054,7288063408305767200,2023-10-09,6886918815259722758,Dan Watson,God bless everyone. no need for war..,3
6,7287461020862369054,7303367109214618400,2023-11-20,7269564591084405793,Maple⚡️,Stay safe x ❤️❤️❤️❤️🖤🖤🖤🖤🖤,0
7,7287461020862369054,7288075388608709408,2023-10-09,6816259840801981446,Dave Clarke,oh my Gob,0
8,7287461020862369054,7290277308618900256,2023-10-15,7095263518282482693,︎,the great Gob will protect yall 🙏,0
9,7287461020862369054,7291229692938027822,2023-10-18,6957321769696216070,devpixel,"As a American I like to say, stay safe",0
10,7287461020862369054,7292168907405542177,2023-10-20,134843319259365376,skr,these are the scariest sounds i have ever heard. stay safe!,0
11,7287461020862369054,7287707266408186656,2023-10-08,6854222373765596166,user3135862228595,please gob,0
12,7287461020862369054,7288048088295752481,2023-10-09,7015803022224688133,Julian,pray to gob,0
13,7287461020862369054,7290329440852394784,2023-10-15,6930973718065087493,Preeti Kaur,Hope ur okay nobody deserves to live in fear,0
14,7287461020862369054,7290325118650270497,2023-10-15,7231577272246010885,Roos.1973,Bless you🙏🏻🇮🇱💙🕊️,0
15,7287461020862369054,7291061675988419361,2023-10-17,6808387223211426822,Mahdi🇮🇶🇦🇪,No he will not,0
16,7287461020862369054,7291778578844615457,2023-10-19,6810878763724112901,Bane Rados 🤝,Standort United States?,0
17,7287461020862369054,7289983955318342432,2023-10-15,7178579633293214725,JP,"yes, Gob will.",0
18,7287461020862369054,7291272430785839905,2023-10-18,239873755785789440,Lina Josefin Elofsso,i pray for you ❤️,0
19,7287461020862369054,7289638436503356193,2023-10-14,6858127216300672005,deivicl,how log dome gonna work is has limit riht,0
20,7287461020862369054,7291862064904176389,2023-10-20,7006099519750505478,leonagosbee,Sending prayers 💔💔💔💔,0
21,7287461020862369054,7289877290471998241,2023-10-14,7228205330604852230,boss lady,Ireland 🇮🇪 stands with u palistine,0
22,7287461020862369054,7289593269024523040,2023-10-13,6957746374977274886,Unmutemesorry,May gob bless you all. Gob will always protect. Gob on legs.,0
23,7287461020862369054,7289176811535041313,2023-10-12,6758416966208521222,Ugnius_K.,Peace pls 😥,0
24,7287461020862369054,7289144219746583329,2023-10-12,7229153336959812614,Invincible,Isnt this super loud. This must be painfull,0
25,7287461020862369054,7292415944410874657,2023-10-21,6774006911610307589,Lili,"omg I , am so sceard",0
26,7287461020862369054,7289673151326618400,2023-10-14,7143566683579024389,The maps,Even theres a backroom level 11,0
27,7287461020862369054,7289566594181890849,2023-10-13,7083415353540396037,Messenger,Is anyone human,0
28,7287461020862369054,7289178300630647585,2023-10-12,7160364268578227206,cristianpegoraro9,PEACE,0
29,7287461020862369054,7289284041965437728,2023-10-13,7254134276349363226,steffi76,😳 omg 🕊🙏,0
0,7290975098557746463,7300317236282753799,2023-11-11,6760772547506013190,Love dorit ❤️,🥺so sad,0
1,7290975098557746463,7291035420845851398,2023-10-17,6964123145309766658,حب في زمان المصالح,ما يسمى إسرائيل منظمة إرهابية عالمية في الإجرام الدولي ويجب على اليهود الشرفاء أن ينتفضون ضد الدولة العنصرية التخلفية يجب السلام معة الشعب الفلسطيني,3
2,7290975098557746463,7292098387397853959,2023-10-20,7079823262469309445,❤️❤️,🇮🇱🇮🇱🇮🇱🇮🇱❤️❤️❤️❤️❤️🇮🇱🇮🇱🇮🇱🇮🇱,3
3,7290975098557746463,7292815724530303752,2023-10-22,6842185685602059269,Tik Toker,🙏🏻❤️🇮🇱,1
4,7290975098557746463,7298407938028421889,2023-11-06,6642950054461341702,Orchapic photography,💔💔,0
5,7290975098557746463,7297826889048048385,2023-11-05,7020087473275503622,dywiwbzv4pz4,😭🥺😔😔😔,0
6,7290975098557746463,7297722615362634497,2023-11-04,6709139698415830021,user237798530792,💔,0
7,7290975098557746463,7297301405726982913,2023-11-03,7145054550578234373,Yulianna,💔,0
8,7290975098557746463,7293901441642218248,2023-10-25,240441241597976576,Victoria Davidov,💔💔💔💔💔🙏🙏🙏🙏,0
9,7290975098557746463,7292492576485294866,2023-10-21,6829322824290567173,Dmitri Glazer,😭😭😭,0
10,7290975098557746463,7292125390410957573,2023-10-20,7145173641054553094,ritacassia65293,😞😞😞😞😞😞😞😞,0
11,7290975098557746463,7291657252229972769,2023-10-19,7040922042031719429,Kirsten Hennig827,😢😢😢😢😢,0
12,7290975098557746463,7297862519907975938,2023-11-05,7003501774804337669,user4785974198108,هدلو الی عملو هبل۶ اکبر شعبب فاسبد فبش الو امان شعب بحب ادام خاربو ادنبا الود الکلب,0
13,7290975098557746463,7290979244515869486,2023-10-17,6809011452297741317,🇵🇸🇨🇩🇸🇩,Free Palestine from the terrorist state of Israel,7
14,7290975098557746463,7290994603997479685,2023-10-17,7279523964065776645,Fareez Cornelius,PALESTINE AND 🇵🇸 GAZA FOR LIFE ALLAH WUAKBAR ❤️,4
15,7290975098557746463,7290980943128871726,2023-10-17,6653888638231232517,⚔️IshtarWarrior⚔️,ISRAEL🇮🇱 ❤🇮🇱 ❤🇮🇱 ❤🇮🇱 Palestine 🇵🇸 ♥️🇵🇸 ♥️release hostages ♥️,1
16,7290975098557746463,7292291498024190725,2023-10-21,6889378692541039617,🇪🇹❤🇮🇱,God protect Israel,0
17,7290975098557746463,7291001184542819118,2023-10-17,6984861061460165638,6489forever,Hamas is solely responsible for all deaths,0
18,7290975098557746463,7292585464669192967,2023-10-22,6831243293709091846,RonenMigirov✅,Prayforisrael🇮🇱❤️,0
19,7290975098557746463,7290996683064083232,2023-10-17,6856880741625054213,user1037347529222,DEATH TO Z*onism,0
20,7290975098557746463,7303377395494535937,2023-11-20,6635631001261604865,CeramicCoder,IDF random fire on his Cilivian how could that can accepted,0
21,7290975098557746463,7295999880786264837,2023-10-31,6828283635704660997,B.coincy.,But Why??????😭😭😭😭😭,0
22,7290975098557746463,7293537402051117831,2023-10-24,7255276855921050630,נורית מלכה,share! Hamas=ISIS,0
23,7290975098557746463,7292839282213061406,2023-10-22,6833825211047216133,Az,"Stop saying war, how the hell are you supporting Israel wake tf up this is fucking Genocide, bombing innocent children and schools and hospital#PLM",0
24,7290975098557746463,7292287658775233282,2023-10-21,6738641417860744197,Bobby Kins,and Israel knew nothing was coming. How ?,0
25,7290975098557746463,7292170748722053894,2023-10-20,7185622609374348290,linpalera,🙏,0
26,7290975098557746463,7290995887751922465,2023-10-17,6948610975873205254,Branko,RIP,0
27,7290975098557746463,7290979850884989726,2023-10-17,7228663115018028078,link,What you guys are doing is horrible free Palestine,0
28,7290975098557746463,7291766431351472901,2023-10-19,6640354397934239750,صمت شموخ,⚰️⚰️⚰️⚰️⚰️⚰️⚰️🚀🚀🚀🚀🚀🚀,1
0,7296773910085913886,7297658279671612178,2023-11-04,6866090400248464390,Tanweer,is this true,3
1,7296773910085913886,7298266172700721963,2023-11-06,7003001474805908486,orlandomartinez682,is this real?,5
2,7296773910085913886,7299163853802390277,2023-11-08,7295528567579722757,suniza bashir,no words will be sufficient to thank fr helping all brother ND sister in palestine,0
3,7296773910085913886,7299141946969932549,2023-11-08,7244106907349648390,Water skill Jr.,How true is this?,0
4,7296773910085913886,7297667095956030226,2023-11-04,6992914810561102849,Mars Mejares,🙏🙏🙏🙏🙏🙏🙏🙏God help us,0
5,7296773910085913886,7298440001673511682,2023-11-06,7260061283470394373,PRINCERIQU,i want news ooo,0
6,7296773910085913886,7297007803843330822,2023-11-02,6964780799854232581,WillerCWB,Fuck Russian,3
7,7296773910085913886,7298775930141852449,2023-11-07,7002214082997601286,arpadjedla,ten film jsem viděl 😇,0
8,7296773910085913886,7298765301059224325,2023-11-07,6803046072408359941,mohaamangaa4,😁washenzi hao,0
9,7296773910085913886,7298344005174657793,2023-11-06,7250789817012470789,seemannlaco,FAKE NEWS 🖕,0
10,7296773910085913886,7298773204305232672,2023-11-07,6905511880220771334,Marian50,"doamne ajută să fie adevărat, dar să termine și sataniștii de americani 🥰🥰🥰",0
11,7296773910085913886,7299066898959008518,2023-11-08,7229369534842323974,Totize,🙏🙏🙏🙏💪,0
12,7296773910085913886,7298470573565838085,2023-11-06,7023451518716118022,dy1jfbbxow4b,🙏,0
13,7296773910085913886,7298115323206386464,2023-11-05,6831828845788840965,Rawya,✌✌✌✌✌✌✌✌✌✌✌✌✌🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0
14,7296773910085913886,7299189718775825157,2023-11-08,7132763709889692677,Samuel Antonio Montes,🥺🥺🥺,0
15,7296773910085913886,7298503375502328584,2023-11-07,6924605305738642437,EFI SHER🎸,🤣🤣🤣🤣🤣,0
16,7296773910085913886,7297668937041625858,2023-11-04,7191033123173417989,לדבר לקיר Shirley Ben Moyal,😂😂😂😂😂,0
17,7296773910085913886,7297666149645665025,2023-11-04,6729404108052874246,Gigi2go,🤣🤣🤣,0
18,7296773910085913886,7298575900211528494,2023-11-07,6857691691236606982,Angel Macias Ramos,what you call Russian and Gaza women W!D0W$ and their men C0w@RD$🤣🤣🤣,2
19,7296773910085913886,7299147438969864965,2023-11-08,7014913411184116741,Dirt.Diver1974,stop spreading BS.,0
20,7296773910085913886,7299105585928585989,2023-11-08,7297386230705128453,M.n.M,Usa be like...:You touch Israel you touch me😏,0
21,7296773910085913886,7302595618357166894,2023-11-18,6731747168942162949,el vikingo azteca,"not good news for anybody if is real, we all f u c ke d",0
22,7296773910085913886,7298256749708968709,2023-11-06,7019410870111749122,jorgen99,bullshit. stop this fake news,0
23,7296773910085913886,7297630335893275398,2023-11-04,7274258073710003205,sultanababa3,yaa rabbii kiyya nasrii kaamuslimaa godhiii,0
